path,file_name,target_string,string_location,string_distance,matching_string,context,document_id,code,comment
./data/papers_txt_clean/,CJFD2005_DDYS200503014.txt,"脑死亡后气管紧急插管,纯氧通气",1632,0.198998121085186,"。脑死亡后,气管插管机械通气,","肺的采取与保护供体,男,23岁,意外脑死亡者。未发现心肺系统疾病,肝、肾功能正常,肝炎全套阴性,CMB(-),EB(-),淋巴细胞毒试验阴性。脑死亡后,气管插管机械通气,胸部正中切口,肝素化后切开心包游离大血管,肺动脉根部注入PGE1(保达新,德国许瓦兹大药厂生产)500μg后,结",CJFD2005_DDYS200503014,,
./data/papers_txt_clean/,CJFD2005_DDYS200503014.txt,"脑死亡后,气管插管",1633,0,"脑死亡后,气管插管","的采取与保护供体,男,23岁,意外脑死亡者。未发现心肺系统疾病,肝、肾功能正常,肝炎全套阴性,CMB(-),EB(-),淋巴细胞毒试验阴性。脑死亡后,气管插管机械通气,胸部正中切口,肝素化后切开心包游离大血管,肺动脉根部注入PGE1(保达新,德国许瓦兹大药厂生产)500μg后,结扎",CJFD2005_DDYS200503014,,
./data/papers_txt_clean/,CJFD2005_DDYS200503014.txt,脑死亡后迅速气管插管,1632,0.166666666666667,"。脑死亡后,气管插管","肺的采取与保护供体,男,23岁,意外脑死亡者。未发现心肺系统疾病,肝、肾功能正常,肝炎全套阴性,CMB(-),EB(-),淋巴细胞毒试验阴性。脑死亡后,气管插管机械通气,胸部正中切口,肝素化后切开心包游离大血管,肺动脉根部注入PGE1(保达新,德国许瓦兹大药厂生产)500μg后,结",CJFD2005_DDYS200503014,,
./data/papers_txt_clean/,CJFD2005_DDYS200503014.txt,脑死亡后迅速气管插管进行机械通气,1630,0.2,"阴性。脑死亡后,气管插管机械通气","体心肺的采取与保护供体,男,23岁,意外脑死亡者。未发现心肺系统疾病,肝、肾功能正常,肝炎全套阴性,CMB(-),EB(-),淋巴细胞毒试验阴性。脑死亡后,气管插管机械通气,胸部正中切口,肝素化后切开心包游离大血管,肺动脉根部注入PGE1(保达新,德国许瓦兹大药厂生产)500μg后",CJFD2005_DDYS200503014,,
./data/papers_txt_clean/,CJFD2005_DDYS200503014.txt,脑死亡后插入气管导管,1632,0.166666666666667,"。脑死亡后,气管插管","肺的采取与保护供体,男,23岁,意外脑死亡者。未发现心肺系统疾病,肝、肾功能正常,肝炎全套阴性,CMB(-),EB(-),淋巴细胞毒试验阴性。脑死亡后,气管插管机械通气,胸部正中切口,肝素化后切开心包游离大血管,肺动脉根部注入PGE1(保达新,德国许瓦兹大药厂生产)500μg后,结",CJFD2005_DDYS200503014,,
./data/papers_txt_clean/,CJFD2005_DDYS200503014.txt,供体手术气管插管通气,2205,0.22848325018954,·2受体手术气管插管,"运送,至手术室后,予以适当修剪,再次心脏灌注冷晶体停跳液1000ml,肺动脉灌注含有PGE1500μg的低温改良LPD液3000ml。1·2·2受体手术气管插管全麻,确定供体器官可用325中国医师杂志2005年3月第7卷第3期后,行胸骨正中切口,右侧胸腔广泛粘连,予以充分游离。肝",CJFD2005_DDYS200503014,,
./data/papers_txt_clean/,CJFD2005_DDYS200503014.txt,供体手术气管插管,2207,0.1,受体手术气管插管,",至手术室后,予以适当修剪,再次心脏灌注冷晶体停跳液1000ml,肺动脉灌注含有PGE1500μg的低温改良LPD液3000ml。1·2·2受体手术气管插管全麻,确定供体器官可用325中国医师杂志2005年3月第7卷第3期后,行胸骨正中切口,右侧胸腔广泛粘连,予以充分游离。肝素化",CJFD2005_DDYS200503014,,
./data/papers_txt_clean/,CJFD2005_DDYS200503014.txt,供者气管插管,1636,0.25,"后,气管插管","与保护供体,男,23岁,意外脑死亡者。未发现心肺系统疾病,肝、肾功能正常,肝炎全套阴性,CMB(-),EB(-),淋巴细胞毒试验阴性。脑死亡后,气管插管机械通气,胸部正中切口,肝素化后切开心包游离大血管,肺动脉根部注入PGE1(保达新,德国许瓦兹大药厂生产)500μg后,结扎上腔静",CJFD2005_DDYS200503014,,
./data/papers_txt_clean/,CJFD2005_HJZY200503004.txt,供体死亡后行人工呼吸、循环支持,2380,0.0666666666666668,"供体死亡后行人工呼吸,循环支持","7mmHg(平均42mmHg)。2.2供心情况及心脏保护方法供体均男性,年龄23、28岁,体重70、75kg,系脑死亡患者。血型为A和O型。供体死亡后行人工呼吸,循环支持,胸骨正中切口,肝素化,阻断上下腔静脉,心脏空跳排空血液,再阻断升主动脉,经根部灌注4℃改良St.Thomas液",CJFD2005_HJZY200503004,1,
./data/papers_txt_clean/,CJFD2005_HNYD20050200M.txt,"脑死亡后,紧急气管插管",2042,0.153846153846154,"病。脑死亡后,气管插管","/L。1.2.2供体心肺的采取与保护供体为23岁男性脑死亡者。淋巴细胞毒性试验阴性,肝炎全套阴性,CMB(-),EB(-),未发现心肺系统疾病。脑死亡后,气管插管机械通气,胸部正中切口,肝素化后切开心包游离大血管,肺动脉根部注入前列腺素E1(PGE1)500μg后,结扎上腔静脉,切",CJFD2005_HNYD20050200M,2,
./data/papers_txt_clean/,CJFD2005_HNYD20050200M.txt,"脑死亡后气管紧急插管,纯氧通气",2043,0.198998121085186,"。脑死亡后,气管插管机械通气,","L。1.2.2供体心肺的采取与保护供体为23岁男性脑死亡者。淋巴细胞毒性试验阴性,肝炎全套阴性,CMB(-),EB(-),未发现心肺系统疾病。脑死亡后,气管插管机械通气,胸部正中切口,肝素化后切开心包游离大血管,肺动脉根部注入前列腺素E1(PGE1)500μg后,结扎上腔静脉,切断",CJFD2005_HNYD20050200M,,
./data/papers_txt_clean/,CJFD2005_HNYD20050200M.txt,"脑死亡后,气管插管",2044,0,"脑死亡后,气管插管","。1.2.2供体心肺的采取与保护供体为23岁男性脑死亡者。淋巴细胞毒性试验阴性,肝炎全套阴性,CMB(-),EB(-),未发现心肺系统疾病。脑死亡后,气管插管机械通气,胸部正中切口,肝素化后切开心包游离大血管,肺动脉根部注入前列腺素E1(PGE1)500μg后,结扎上腔静脉,切断下",CJFD2005_HNYD20050200M,,
./data/papers_txt_clean/,CJFD2005_HNYD20050200M.txt,脑死亡后迅速气管插管,2043,0.166666666666667,"。脑死亡后,气管插管","L。1.2.2供体心肺的采取与保护供体为23岁男性脑死亡者。淋巴细胞毒性试验阴性,肝炎全套阴性,CMB(-),EB(-),未发现心肺系统疾病。脑死亡后,气管插管机械通气,胸部正中切口,肝素化后切开心包游离大血管,肺动脉根部注入前列腺素E1(PGE1)500μg后,结扎上腔静脉,切断",CJFD2005_HNYD20050200M,,
./data/papers_txt_clean/,CJFD2005_HNYD20050200M.txt,脑死亡后迅速气管插管进行机械通气,2041,0.2,"疾病。脑死亡后,气管插管机械通气","g/L。1.2.2供体心肺的采取与保护供体为23岁男性脑死亡者。淋巴细胞毒性试验阴性,肝炎全套阴性,CMB(-),EB(-),未发现心肺系统疾病。脑死亡后,气管插管机械通气,胸部正中切口,肝素化后切开心包游离大血管,肺动脉根部注入前列腺素E1(PGE1)500μg后,结扎上腔静脉,",CJFD2005_HNYD20050200M,,
./data/papers_txt_clean/,CJFD2005_HNYD20050200M.txt,脑死亡后插入气管导管,2043,0.166666666666667,"。脑死亡后,气管插管","L。1.2.2供体心肺的采取与保护供体为23岁男性脑死亡者。淋巴细胞毒性试验阴性,肝炎全套阴性,CMB(-),EB(-),未发现心肺系统疾病。脑死亡后,气管插管机械通气,胸部正中切口,肝素化后切开心包游离大血管,肺动脉根部注入前列腺素E1(PGE1)500μg后,结扎上腔静脉,切断",CJFD2005_HNYD20050200M,,
./data/papers_txt_clean/,CJFD2005_HNYD20050200M.txt,供者气管插管,2047,0.25,"后,气管插管","2.2供体心肺的采取与保护供体为23岁男性脑死亡者。淋巴细胞毒性试验阴性,肝炎全套阴性,CMB(-),EB(-),未发现心肺系统疾病。脑死亡后,气管插管机械通气,胸部正中切口,肝素化后切开心包游离大血管,肺动脉根部注入前列腺素E1(PGE1)500μg后,结扎上腔静脉,切断下腔静脉",CJFD2005_HNYD20050200M,,
./data/papers_txt_clean/,CJFD2005_SDYY200521011.txt,气管切开气管插管,2999,0.206143379864265,气管插管机械通气,"6mmHg,心脏复跳肺脏恢复供血后SpO2为100%、PetCO2为26~36mmHg、气道压力20~26cmH2O。患者手术完成后更换单腔气管插管机械通气,回层流监护室,微泵静注异丙肾上腺素,保持心率在90次/min以上,血流动力学指标稳定,中心静脉压8~13mmHg,有创动脉压",CJFD2005_SDYY200521011,,
./data/papers_txt_clean/,CJFD2005_SDYY200527003.txt,气管切开气管插管,1455,0.209430584957905,双腔气管插管下切,"法[每1000ml改良低钾右旋糖酐(LPD)液+前列腺素E(PGE)125μg]。供肺冷缺血约3h40min,热缺血<8min。受体在全麻、双腔气管插管下切除右全肺,按右主支气管—右主支气管、右肺动脉—右肺动脉、右房袖—右房袖顺序吻合,手术历时2h28min。术毕即置气管镜显示支气",CJFD2005_SDYY200527003,,
./data/papers_txt_clean/,CJFD2005_SDYY200527003.txt,供者气管插管,1455,0.25,双腔气管插管,"法[每1000ml改良低钾右旋糖酐(LPD)液+前列腺素E(PGE)125μg]。供肺冷缺血约3h40min,热缺血<8min。受体在全麻、双腔气管插管下切除右全肺,按右主支气管—右主支气管、右肺动脉—右肺动脉、右房袖—右房袖顺序吻合,手术历时2h28min。术毕即置气管镜显示支气",CJFD2005_SDYY200527003,,
./data/papers_txt_clean/,CJFD2005_SDYY200527003.txt,面罩吸氧,1730,0.25,面罩供氧,"甲强龙)1g、噻尼哌50mg。术后辅助呼吸68h。术后24h内引流量达1200ml,以后300~400ml/d。术后7d拔除胸管。术后2周内面罩供氧3L/min,2周后鼻导管供氧2L/min。应用舒普深、大扶康、更昔洛韦预防细菌、霉菌及病毒感染。给予硫唑嘌呤、环孢霉素A、皮质激素三",CJFD2005_SDYY200527003,,
./data/papers_txt_clean/,CJFD2005_SYHL200502031.txt,"脑死亡后,气管插管",684,0.272727272727273,"后,立即将气管插管","物逐渐减量至停用。术后供心失去神经支配,在判断病情时要考虑到这一特殊情况。2.呼吸系统监护。呼吸支持是保证循环功能稳定的前提[4]。患者回室后,立即将气管插管与呼吸机相接行机械通气,观察呼吸机运转情况及通气效果,加强呼吸道管理,定时监测动脉血气,根据血气结果调整通气模式和参数。术后",CJFD2005_SYHL200502031,,
./data/papers_txt_clean/,CJFD2005_XDYU200510039.txt,供者行气管插管,869,0.222222222222222,醉师行气管插管,"灌注套针及灌注管,0~4℃生理盐水等)。2手术配合2.1动物准备供体犬被麻醉后抬入手术间内,将犬的四肢固定在动物实验手术台上,巡回护士协助麻醉师行气管插管上呼吸机。备皮,用12号头皮针在后腿迅速建立静脉通道。供体犬取平仰卧位,肩背垫一小薄枕。2.2供肺摘取及保养配合洗手护士于术前3",CJFD2005_XDYU200510039,,
./data/papers_txt_clean/,CJFD2005_XDYU200510039.txt,供者气管插管,870,0.25,师行气管插管,"注套针及灌注管,0~4℃生理盐水等)。2手术配合2.1动物准备供体犬被麻醉后抬入手术间内,将犬的四肢固定在动物实验手术台上,巡回护士协助麻醉师行气管插管上呼吸机。备皮,用12号头皮针在后腿迅速建立静脉通道。供体犬取平仰卧位,肩背垫一小薄枕。2.2供肺摘取及保养配合洗手护士于术前30",CJFD2005_XDYU200510039,,
./data/papers_txt_clean/,CJFD2005_YNYY200501050.txt,"供体确定脑死亡后,气管插管,彻底吸除气道分泌物,用简易呼吸器人工控制呼吸",2207,0.245148643903603,"一、供体心肺处理:1.气管插管后接简易呼吸机控制呼吸,清除呼吸道分泌物,",",生命体征平稳。体会心肺联合移植术不同于一般的心脏手术。患者心肺功能差,术中循环、电解质变化大,给麻醉及术中管理带来较大困难,我们体会如下。一、供体心肺处理:1.气管插管后接简易呼吸机控制呼吸,清除呼吸道分泌物,迅速肝素化3mg/kg。2.阻断升主动脉,从主动脉根部灌注冷停跳液10",CJFD2005_YNYY200501050,,
./data/papers_txt_clean/,CJFD2005_YNYY200501050.txt,"脑死亡后,紧急气管插管",785,0.153846153846154,"脑死亡后立即气管插管,","肺动脉高压右向左分流(艾森曼格氏综合症)。术前活动受限,多卧床休息,生活不能自理。供体的麻醉处理:供体心肺功能正常,但胸廓小于受体10%。于脑死亡后立即气管插管,呼吸机控制呼吸,空氧混合氧浓度为50%,肝素化3mg/kg,分离心肺组织,吸尽呼吸道分泌物,阻断升主动脉,从主动脉根部灌",CJFD2005_YNYY200501050,2,
./data/papers_txt_clean/,CJFD2005_YNYY200501050.txt,"脑死亡后,气管插管",786,0.181818181818182,死亡后立即气管插管,"动脉高压右向左分流(艾森曼格氏综合症)。术前活动受限,多卧床休息,生活不能自理。供体的麻醉处理:供体心肺功能正常,但胸廓小于受体10%。于脑死亡后立即气管插管,呼吸机控制呼吸,空氧混合氧浓度为50%,肝素化3mg/kg,分离心肺组织,吸尽呼吸道分泌物,阻断升主动脉,从主动脉根部灌注",CJFD2005_YNYY200501050,,
./data/papers_txt_clean/,CJFD2005_YNYY200501050.txt,脑死亡后立即气管内插管给氧,782,0.2,%。于脑死亡后立即气管插管,"g,伴肺动脉高压右向左分流(艾森曼格氏综合症)。术前活动受限,多卧床休息,生活不能自理。供体的麻醉处理:供体心肺功能正常,但胸廓小于受体10%。于脑死亡后立即气管插管,呼吸机控制呼吸,空氧混合氧浓度为50%,肝素化3mg/kg,分离心肺组织,吸尽呼吸道分泌物,阻断升主动脉,从主动脉",CJFD2005_YNYY200501050,,
./data/papers_txt_clean/,CJFD2005_YNYY200501050.txt,脑死亡后迅速气管插管,785,0.166666666666667,脑死亡后立即气管插管,"肺动脉高压右向左分流(艾森曼格氏综合症)。术前活动受限,多卧床休息,生活不能自理。供体的麻醉处理:供体心肺功能正常,但胸廓小于受体10%。于脑死亡后立即气管插管,呼吸机控制呼吸,空氧混合氧浓度为50%,肝素化3mg/kg,分离心肺组织,吸尽呼吸道分泌物,阻断升主动脉,从主动脉根部灌",CJFD2005_YNYY200501050,,
./data/papers_txt_clean/,CJFD2005_YNYY200501050.txt,脑死亡后插入气管导管,785,0.166666666666667,脑死亡后立即气管插管,"肺动脉高压右向左分流(艾森曼格氏综合症)。术前活动受限,多卧床休息,生活不能自理。供体的麻醉处理:供体心肺功能正常,但胸廓小于受体10%。于脑死亡后立即气管插管,呼吸机控制呼吸,空氧混合氧浓度为50%,肝素化3mg/kg,分离心肺组织,吸尽呼吸道分泌物,阻断升主动脉,从主动脉根部灌",CJFD2005_YNYY200501050,,
./data/papers_txt_clean/,CJFD2005_YNYY200501050.txt,供者气管插管,789,0.25,立即气管插管,"压右向左分流(艾森曼格氏综合症)。术前活动受限,多卧床休息,生活不能自理。供体的麻醉处理:供体心肺功能正常,但胸廓小于受体10%。于脑死亡后立即气管插管,呼吸机控制呼吸,空氧混合氧浓度为50%,肝素化3mg/kg,分离心肺组织,吸尽呼吸道分泌物,阻断升主动脉,从主动脉根部灌注冷停跳",CJFD2005_YNYY200501050,,
./data/papers_txt_clean/,CJFD2005_ZHXG200503011.txt,"供者平卧位,气管插管",2587,0.25,平卧位、双腔气管插管,"本正常图5术后2个月胸部HRCT显示两肺扩张、血液灌注良好,右下胸腔胸膜增厚相容,相容性较差。供肺的获取、灌注、保存技术见参考文献1。受体取平卧位、双腔气管插管、静脉复合麻醉。预置Swan-Ganz管、桡动脉插管、中心静脉插管监测心脏血流动力学及动脉血氧饱和度和血气分析。采用双侧前",CJFD2005_ZHXG200503011,,
./data/papers_txt_clean/,CJFD2005_ZHXG200503011.txt,供体平卧位，气管插管,2587,0.25,平卧位、双腔气管插管,"本正常图5术后2个月胸部HRCT显示两肺扩张、血液灌注良好,右下胸腔胸膜增厚相容,相容性较差。供肺的获取、灌注、保存技术见参考文献1。受体取平卧位、双腔气管插管、静脉复合麻醉。预置Swan-Ganz管、桡动脉插管、中心静脉插管监测心脏血流动力学及动脉血氧饱和度和血气分析。采用双侧前",CJFD2005_ZHXG200503011,,
./data/papers_txt_clean/,CJFD2005_ZHXG200503011.txt,供者气管插管,2591,0.25,双腔气管插管,"5术后2个月胸部HRCT显示两肺扩张、血液灌注良好,右下胸腔胸膜增厚相容,相容性较差。供肺的获取、灌注、保存技术见参考文献1。受体取平卧位、双腔气管插管、静脉复合麻醉。预置Swan-Ganz管、桡动脉插管、中心静脉插管监测心脏血流动力学及动脉血氧饱和度和血气分析。采用双侧前外侧切口",CJFD2005_ZHXG200503011,,
./data/papers_txt_clean/,CJFD2005_ZHYX200511012.txt,"脑死亡后,紧急气管插管",637,0.212273638556624,"脑死亡者,行气管插管,","征的33岁女性患者施行了同种异体心肺联合移植手术(CHLT)。随访至今,该患者仍然正常生活。现报道如下。1.手术方法:(1)供体手术:对急性脑死亡者,行气管插管,纯氧通气;取胸骨正中切口,切开心包及两侧胸膜腔,探查心肺无明显异常;全身肝素化,主动脉及肺动脉根部分别置入灌注管,自升主",CJFD2005_ZHYX200511012,2,
./data/papers_txt_clean/,CJFD2005_ZHYX200511012.txt,供者行气管插管,640,0.111111111111111,"者,行气管插管","3岁女性患者施行了同种异体心肺联合移植手术(CHLT)。随访至今,该患者仍然正常生活。现报道如下。1.手术方法:(1)供体手术:对急性脑死亡者,行气管插管,纯氧通气;取胸骨正中切口,切开心包及两侧胸膜腔,探查心肺无明显异常;全身肝素化,主动脉及肺动脉根部分别置入灌注管,自升主动脉根",CJFD2005_ZHYX200511012,,
./data/papers_txt_clean/,CJFD2005_ZHYX200511012.txt,"脑死亡后气管紧急插管,纯氧通气",637,0.14893550365301,"脑死亡者,行气管插管,纯氧通气","征的33岁女性患者施行了同种异体心肺联合移植手术(CHLT)。随访至今,该患者仍然正常生活。现报道如下。1.手术方法:(1)供体手术:对急性脑死亡者,行气管插管,纯氧通气;取胸骨正中切口,切开心包及两侧胸膜腔,探查心肺无明显异常;全身肝素化,主动脉及肺动脉根部分别置入灌注管,自升主",CJFD2005_ZHYX200511012,,
./data/papers_txt_clean/,CJFD2005_ZHYX200511012.txt,"脑死亡后,气管插管",638,0.181818181818182,"死亡者,行气管插管","的33岁女性患者施行了同种异体心肺联合移植手术(CHLT)。随访至今,该患者仍然正常生活。现报道如下。1.手术方法:(1)供体手术:对急性脑死亡者,行气管插管,纯氧通气;取胸骨正中切口,切开心包及两侧胸膜腔,探查心肺无明显异常;全身肝素化,主动脉及肺动脉根部分别置入灌注管,自升主动",CJFD2005_ZHYX200511012,,
./data/papers_txt_clean/,CJFD2005_ZHYX200511012.txt,脑死亡后迅速气管插管,637,0.25,"脑死亡者,行气管插管","征的33岁女性患者施行了同种异体心肺联合移植手术(CHLT)。随访至今,该患者仍然正常生活。现报道如下。1.手术方法:(1)供体手术:对急性脑死亡者,行气管插管,纯氧通气;取胸骨正中切口,切开心包及两侧胸膜腔,探查心肺无明显异常;全身肝素化,主动脉及肺动脉根部分别置入灌注管,自升主",CJFD2005_ZHYX200511012,,
./data/papers_txt_clean/,CJFD2005_ZHYX200511012.txt,脑死亡后插入气管导管,637,0.25,"脑死亡者,行气管插管","征的33岁女性患者施行了同种异体心肺联合移植手术(CHLT)。随访至今,该患者仍然正常生活。现报道如下。1.手术方法:(1)供体手术:对急性脑死亡者,行气管插管,纯氧通气;取胸骨正中切口,切开心包及两侧胸膜腔,探查心肺无明显异常;全身肝素化,主动脉及肺动脉根部分别置入灌注管,自升主",CJFD2005_ZHYX200511012,,
./data/papers_txt_clean/,CJFD2005_ZHYX200511012.txt,气管切开气管插管,961,0.278312163512968,"除多余气管,气管","itz心脏及两肺分别切除法,切除心脏以及左、右肺。(3)移植手术:受体于气管隆突上方切除气管以及左、右支气管残端,供肺于隆突上第2软骨环处切除多余气管,气管膜部以4-0Prolene线连续缝合,其余部分间断缝合。以4-0Prolene线依次吻合下腔、上腔静脉及主动脉,排气,开放阻断",CJFD2005_ZHYX200511012,,
./data/papers_txt_clean/,CJFD2005_ZHYX200511012.txt,供者气管插管,641,0.25,",行气管插管","岁女性患者施行了同种异体心肺联合移植手术(CHLT)。随访至今,该患者仍然正常生活。现报道如下。1.手术方法:(1)供体手术:对急性脑死亡者,行气管插管,纯氧通气;取胸骨正中切口,切开心包及两侧胸膜腔,探查心肺无明显异常;全身肝素化,主动脉及肺动脉根部分别置入灌注管,自升主动脉根部",CJFD2005_ZHYX200511012,,
./data/papers_txt_clean/,CJFD2005_ZSJJ200503037.txt,经气管切开气管插管建立人工呼吸,1351,0.217391304347826,技术(气管插管和气管切开、呼吸,"活过来。而最近媒体上很多文章却都误以为脑死亡者还有自主呼吸,这是天大的误解。追根溯源,脑死亡的出现完全是医学科学技术进步的产物。没有呼吸维持技术(气管插管和气管切开、呼吸机24小时持续供氧等)的发明、应用,也就没有脑死亡这种死亡形式,因为呼吸一停,心跳不可能不停。2脑死亡立法问题脑",CJFD2005_ZSJJ200503037,,
./data/papers_txt_clean/,CJFD2005_ZSJJ200503037.txt,供者行气管插管,1354,0.225403330758517,气管插管和气管,"。而最近媒体上很多文章却都误以为脑死亡者还有自主呼吸,这是天大的误解。追根溯源,脑死亡的出现完全是医学科学技术进步的产物。没有呼吸维持技术(气管插管和气管切开、呼吸机24小时持续供氧等)的发明、应用,也就没有脑死亡这种死亡形式,因为呼吸一停,心跳不可能不停。2脑死亡立法问题脑死亡立",CJFD2005_ZSJJ200503037,,
./data/papers_txt_clean/,CJFD2005_ZSJJ200503037.txt,供体手术气管插管通气,1351,0.244071053981545,技术(气管插管和气管,"活过来。而最近媒体上很多文章却都误以为脑死亡者还有自主呼吸,这是天大的误解。追根溯源,脑死亡的出现完全是医学科学技术进步的产物。没有呼吸维持技术(气管插管和气管切开、呼吸机24小时持续供氧等)的发明、应用,也就没有脑死亡这种死亡形式,因为呼吸一停,心跳不可能不停。2脑死亡立法问题脑",CJFD2005_ZSJJ200503037,,
./data/papers_txt_clean/,CJFD2005_ZSJJ200503037.txt,供体手术气管插管,1352,0.269703256659779,术(气管插管和气,"过来。而最近媒体上很多文章却都误以为脑死亡者还有自主呼吸,这是天大的误解。追根溯源,脑死亡的出现完全是医学科学技术进步的产物。没有呼吸维持技术(气管插管和气管切开、呼吸机24小时持续供氧等)的发明、应用,也就没有脑死亡这种死亡形式,因为呼吸一停,心跳不可能不停。2脑死亡立法问题脑死",CJFD2005_ZSJJ200503037,,
./data/papers_txt_clean/,CJFD2005_ZSJJ200503037.txt,气管切开气管插管,1354,0.0625,气管插管和气管切,"。而最近媒体上很多文章却都误以为脑死亡者还有自主呼吸,这是天大的误解。追根溯源,脑死亡的出现完全是医学科学技术进步的产物。没有呼吸维持技术(气管插管和气管切开、呼吸机24小时持续供氧等)的发明、应用,也就没有脑死亡这种死亡形式,因为呼吸一停,心跳不可能不停。2脑死亡立法问题脑死亡立",CJFD2005_ZSJJ200503037,,
./data/papers_txt_clean/,CJFD2005_ZSJJ200503037.txt,供者气管插管,1355,0.183503419072274,管插管和气管,"而最近媒体上很多文章却都误以为脑死亡者还有自主呼吸,这是天大的误解。追根溯源,脑死亡的出现完全是医学科学技术进步的产物。没有呼吸维持技术(气管插管和气管切开、呼吸机24小时持续供氧等)的发明、应用,也就没有脑死亡这种死亡形式,因为呼吸一停,心跳不可能不停。2脑死亡立法问题脑死亡立法",CJFD2005_ZSJJ200503037,,
./data/papers_txt_clean/,CJFD2006_GWSQ200612001.txt,供者气管插管,3651,0.278312163512968,供者肺支气管,"球菌移植前受者微球菌表皮葡萄球菌移植后受者微球菌表皮葡萄球菌例1+-----例2-+-+-+例3+-----例4-+-+--3.同时对10例供者肺支气管分泌物标本进行观察,从中分离出微球菌2株、表皮葡萄球菌2株,均为单一检出,阳性率为40.0%(4/10)。药敏试验结果表明,2株表",CJFD2006_GWSQ200612001,,
./data/papers_txt_clean/,CJFD2006_HLJH200627050.txt,供者气管插管,1974,0.25,拔除气管插管,"不张及肺炎。该患者术后予以呼吸机辅助呼吸6h,期间间断吸痰,吸痰前后膨肺,充分供氧,吸痰时动作轻柔,一次吸痰时间不超过15s,严格无菌操作。拔除气管插管后面罩吸氧,指导患者咳嗽排痰、深呼吸,协助患者取坐位,护士手呈舟状,沿支气管树方向由下到上、由外向内拍击背部,使痰液松动易于排除,",CJFD2006_HLJH200627050,,
./data/papers_txt_clean/,CJFD2006_HLJH200627050.txt,面罩吸氧,1981,0,面罩吸氧,"患者术后予以呼吸机辅助呼吸6h,期间间断吸痰,吸痰前后膨肺,充分供氧,吸痰时动作轻柔,一次吸痰时间不超过15s,严格无菌操作。拔除气管插管后面罩吸氧,指导患者咳嗽排痰、深呼吸,协助患者取坐位,护士手呈舟状,沿支气管树方向由下到上、由外向内拍击背部,使痰液松动易于排除,每日多次,注意",CJFD2006_HLJH200627050,,
./data/papers_txt_clean/,CJFD2006_JYJY200610006.txt,供者行气管插管,2010,0.222222222222222,给供体气管插管,2供心的采取与保护：心脏是最不易耐受缺血的器官之一，所以供心的采取要体现一个“快”字，同时各个环节要紧密配合，尽量缩短配合的时间。具体步骤：给供体气管插管，人工呼吸机通气后，取前胸正中切口，胸骨劈开，打开心包及两侧胸膜，游离上腔静脉和主动脉，于上腔静脉或主动脉内注射肝素（3mg／k,CJFD2006_JYJY200610006,2,
./data/papers_txt_clean/,CJFD2006_JYJY200610006.txt,供体手术气管插管,2009,0.2,：给供体气管插管,．2供心的采取与保护：心脏是最不易耐受缺血的器官之一，所以供心的采取要体现一个“快”字，同时各个环节要紧密配合，尽量缩短配合的时间。具体步骤：给供体气管插管，人工呼吸机通气后，取前胸正中切口，胸骨劈开，打开心包及两侧胸膜，游离上腔静脉和主动脉，于上腔静脉或主动脉内注射肝素（3mg／,CJFD2006_JYJY200610006,,
./data/papers_txt_clean/,CJFD2006_JYJY200610006.txt,供体平卧位，气管插管,2008,0.25,骤：给供体气管插管，,2．2供心的采取与保护：心脏是最不易耐受缺血的器官之一，所以供心的采取要体现一个“快”字，同时各个环节要紧密配合，尽量缩短配合的时间。具体步骤：给供体气管插管，人工呼吸机通气后，取前胸正中切口，胸骨劈开，打开心包及两侧胸膜，游离上腔静脉和主动脉，于上腔静脉或主动脉内注射肝素（3mg,CJFD2006_JYJY200610006,,
./data/papers_txt_clean/,CJFD2006_JYJY200610006.txt,供者气管插管,2011,0.125,供体气管插管,供心的采取与保护：心脏是最不易耐受缺血的器官之一，所以供心的采取要体现一个“快”字，同时各个环节要紧密配合，尽量缩短配合的时间。具体步骤：给供体气管插管，人工呼吸机通气后，取前胸正中切口，胸骨劈开，打开心包及两侧胸膜，游离上腔静脉和主动脉，于上腔静脉或主动脉内注射肝素（3mg／kg,CJFD2006_JYJY200610006,,
./data/papers_txt_clean/,CJFD2006_JYJY200610020.txt,供者行气管插管,3025,0.222222222222222,气管。尽管供者,会少［5］。供肺叶必须具有足够的结构——支气管、动静脉能够移植，而且不能损伤剩余的结构，可能需要保留一个肺动脉片，还要设计好保留右侧的中叶支气管。尽管供者肺功能将减少大约20％，但是供者的并发症并不高。植入肺叶一定要使用体外循环，并且相对简单，肺叶的一个静脉直接吻合到受体的上肺静脉,CJFD2006_JYJY200610020,,
./data/papers_txt_clean/,CJFD2006_JYJY200610020.txt,供者气管插管,2580,0.25,护；气管插管,移植受体术后生存率低，但是供受体淋巴细胞毒配型好的不影响存活率。在摘取器官之前，供体肝素化（3mg／kg），给予甲基强的松龙1g，有利于肺保护；气管插管，彻底吸除气道分泌物，人工通气维持肺膨胀有利于充分肺灌洗；先用前列环素或前列腺素Ｅ1，使血管最大限度扩张，再用冷的液体灌洗肺动脉，,CJFD2006_JYJY200610020,,
